./tmp/p3h4 0.059253 0.02756 1.291e-07 
./tmp/papss1 0.996978 0.000569 0 
./tmp/paqr6 0.074072 0.030186 1.155e-08 
./tmp/paqr8 0.131723 0.034886 1.61e-14 
./tmp/parl 0.039339 0.023661 0.000564 
./tmp/pcyox1l 0.256299 0.089311 0 
./tmp/pdgfa 0.037119 0.025125 0.04613 
./tmp/pdhx 0.136811 0.057555 1.581e-11 
./tmp/pdss2 0.012393 0.014054 0.1775 
./tmp/pigo -0.004979 0.002044 0.2015 
./tmp/pitpnm3 0.141403 0.041083 5.704e-11 
./tmp/plaat3 0.108222 0.039953 1.125e-10 
./tmp/plekha5 0.059804 0.028105 0.0006249 
./tmp/plekhg5 0.162487 0.065169 0.0003314 
./tmp/plvap 0.141987 0.045933 2.175e-07 
./tmp/plxdc2 0.00 0.00 0.00
./tmp/plxna2 0.033087 0.024918 0.05889 
./tmp/pnpt1 0.123651 0.053066 5.116e-10 
./tmp/pole4 0.102008 0.053367 8.293e-10 
./tmp/polr2j 0.240572 0.122561 2.371e-07 
./tmp/pomgnt2 0.11465 0.043457 7.623e-11 
./tmp/ppan 0.014211 0.008723 0.02469 
./tmp/ppip5k2 0.086605 0.075354 1.17e-06 
./tmp/ppp1r14b 0.105795 0.039505 1.178e-09 
./tmp/ppp3r1 0.08279 0.03634 1.431e-07 
./tmp/prdx5 0.535716 0.078788 2.809e-12 
./tmp/prkcsh 0.039263 0.019886 0.007485 
./tmp/prob1 0.144711 0.052465 7.998e-09 
./tmp/prune2 0.001659 0.006643 0.4179 
./tmp/prxl2c -0.002498 0.000105 0.1033 
./tmp/psd4 0.138476 0.039135 2.016e-10 
./tmp/psph 0.09662 0.048383 0.000236 
./tmp/ptbp3 0.053103 0.026581 1.386e-07 
./tmp/ptpre 0.000674 0.006959 0.4716 
./tmp/ptprn2 0.002224 0.007015 0.3941 
./tmp/rab33b 0.028791 0.01819 9.097e-05 
./tmp/rab40b 0.057512 0.034391 0.0007265 
./tmp/rab4b 0.029902 0.017927 0.01217 
./tmp/rabac1 0.074114 0.024747 0 
./tmp/rac1 0.050732 0.031665 0.0001299 
./tmp/rapgefl1 0.188966 0.054125 0 
./tmp/rasa4b 0.018508 0.012866 0.04917 
./tmp/rdh13 0.253831 0.058842 3.27e-12 
./tmp/rell1 0.065705 0.052705 0.03705 
./tmp/rep15 0.468576 0.070926 2.514e-13 
./tmp/rflnb 0.029657 0.017165 0.004191 
./tmp/rfx3-as1 -0.003038 0.000998 0.2696 
./tmp/rhot1 0.122066 0.049999 1.11e-16 
./tmp/rnaseh1-as1 0.349334 0.067688 0 
./tmp/rnf168 0.136621 0.043971 3.422e-10 
./tmp/rnf43 0.156515 0.064697 9.011e-11 
./tmp/rpp40 0.24467 0.094531 3.059e-14 
./tmp/rps14 0.170028 0.076204 1.825e-08 
./tmp/rrp15 0.029268 0.016296 0.008222 
./tmp/rtn4 0.06357 0.0368 0.005052 
./tmp/rwdd2b 0.046249 0.020733 1.101e-07 
./tmp/s1pr4 0.293308 0.06152 1.079e-12 
./tmp/scimp 0.055649 0.018571 3.743e-10 
./tmp/sdccag8 0.054578 0.022549 1.132e-09 
./tmp/sdha 0.051819 0.030931 0.004791 
./tmp/sdhaf4 0.149087 0.087214 2.672e-05 
./tmp/sec24b-as1 0.008354 0.00953 0.1849 
./tmp/serpinb9p1 0.253856 0.050447 0 
./tmp/serpinf2 0.068559 0.029128 2.437e-06 
./tmp/sestd1 0.047271 0.027102 0.0005078 
./tmp/sigirr 0.134925 0.039254 3.155e-09 
./tmp/slc16a13 0.046009 0.021567 0.0001255 
./tmp/slc16a9 0.198027 0.070103 0.000113 
./tmp/slc18a2 0.325474 0.050353 0 
./tmp/slc22a15 0.02078 0.012426 0.007458 
./tmp/slc25a41 0.413579 0.052823 0 
./tmp/slc2a1 -0.001514 0.005457 0.4316 
./tmp/slc31a1 0.275602 0.068839 2.01e-08 
./tmp/slc39a1 0.017022 0.017711 0.07539 
./tmp/slfn5 0.644995 0.065315 0 
./tmp/smpd2 0.126603 0.05119 5.551e-17 
./tmp/smtnl1 0.31291 0.101907 0 
./tmp/smug1 0.037969 0.020947 0.0005551 
./tmp/snx18 0.05296 0.021697 2.947e-06 
./tmp/soga3 0.060602 0.034584 0.0008077 
./tmp/sort1 0.086894 0.061066 0.0001534 
./tmp/spata24 0.059495 0.036811 3.97e-07 
./tmp/spryd3 0.023154 0.01795 0.02868 
./tmp/spx 0.071129 0.044564 1.487e-05 
./tmp/stambpl1 0.041893 0.024352 0.005328 
./tmp/stat6 0.037143 0.01878 3.936e-05 
./tmp/steap2 0.081253 0.033997 7.902e-12 
./tmp/strn4 0.122488 0.03809 1.834e-13 
./tmp/sufu 0.133376 0.06962 0.001927 
./tmp/sumf2 0.545366 0.148027 2.554e-14 
./tmp/svbp 0.061323 0.026516 1.282e-08 
./tmp/sycp2l -0.003069 0.001903 0.3238 
./tmp/synpo2 0.113539 0.048323 0.000443 
./tmp/sytl2 0.179707 0.04903 1.782e-14 
./tmp/taf1a 0.103188 0.042366 1.46e-14 
./tmp/tcaf1 0.105197 0.060335 0.02034 
./tmp/tcf19 0.299373 0.081987 0 
./tmp/tctn2 0.241934 0.079848 7.883e-15 
./tmp/thumpd3 0.062937 0.029314 0.0002976 
./tmp/tlr1 0.104586 0.052926 0.0005308 
./tmp/tmbim1 0.035848 0.020499 1.518e-06 
./tmp/tmem106a 0.224395 0.075648 0 
./tmp/tmem163 0.237515 0.074757 4.607e-07 
./tmp/tmem30a 0.104507 0.044075 3.063e-12 
./tmp/tmem9 0.247494 0.064717 2.17e-12 
./tmp/tmem97 0.189016 0.056021 0 
./tmp/tmtc4 0.219204 0.072116 0 
./tmp/tnc 0.010351 0.019642 0.2297 
./tmp/tnik 0.002992 0.005508 0.3187 
./tmp/tnks2 0.007398 0.007424 0.1367 
./tmp/tpbg 0.04963 0.022711 4.047e-11 
./tmp/tpk1 0.036736 0.019573 1.812e-05 
./tmp/tppp 0.077206 0.034503 0.0002885 
./tmp/tprkb 0.027887 0.021191 0.001313 
./tmp/tspan4 0.181345 0.058187 1.436e-07 
./tmp/ubqlnl -0.005658 0.000644 0.1684 
./tmp/ucp2 0.044514 0.020525 1.517e-05 
./tmp/ugt2b17 0.853447 0.022799 0 
./tmp/vamp1 0.123333 0.046526 4.043e-12 
./tmp/washc4 0.070486 0.035012 7.088e-06 
./tmp/xpc 0.055882 0.027004 1.589e-07 
./tmp/xpnpep1 0.040358 0.025195 0.0001501 
./tmp/yif1a -0.002553 0.004071 0.3579 
./tmp/yipf5 0.085643 0.04312 1.051e-07 
./tmp/zdhhc4 0.099886 0.046637 5.309e-06 
./tmp/zfand2a 0.277432 0.059685 0 
./tmp/zfp28 0.190959 0.054704 0 
./tmp/znf143 0.037994 0.019748 0.0001951 
./tmp/znf22-as1 0.233603 0.085012 5.862e-11 
./tmp/znf283 0.056763 0.036068 0.0001174 
./tmp/znf324b 0.053984 0.02441 3.19e-06 
./tmp/znf354a 0.085267 0.043694 9.324e-09 
./tmp/znf354b 0.091506 0.049528 9.04e-06 
./tmp/znf415 0.150904 0.040944 3.112e-09 
./tmp/znf438 0.097366 0.067652 4.423e-07 
./tmp/znf586 0.229001 0.060585 0 
./tmp/znf615 0.101212 0.065091 2.908e-05 
./tmp/znf695 0.141861 0.04592 2.067e-12 
./tmp/znf737 0.172415 0.056009 1.288e-05 
./tmp/znf749 0.198381 0.044722 0 
./tmp/znf83 0.452935 0.062486 0 
./tmp/zp3 0.826663 0.029606 0 
